type,sample.sample_id,pdx.pdx_id,cell_line.cell_line_id,pathology_file_id,file_name,file_type,file_description,file_size,md5sum,file_url_in_cds,dcf_indexd_guid,image_modality,license,magnification,fixation_embedding_method,staining_method,deidentification_method,percent_tumor,percent_necrosis,file_mapping_level,id,sample.id,pdx.id,cell_line.id
pathology_file,0DM4XH,,,0DLUTI_105350.svs_1,0DLUTI_105350.svs,svs,,1598367315,e44ed4e5ff1cf8ca1c74e43b5529b2c9,s3://TBD/,dg.4DFC/11867ccd-201c-46c4-ba46-886d3801bbae,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,95,0,,,,,
pathology_file,0DM4XT,,,0DLUTI_105350.svs_2,0DLUTI_105350.svs,svs,,1598367315,e44ed4e5ff1cf8ca1c74e43b5529b2c9,s3://TBD/,dg.4DFC/11867ccd-201c-46c4-ba46-886d3801bbae,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,95,0,,,,,
pathology_file,0DLZOI,,,0DLUY2_131416.svs_1,0DLUY2_131416.svs,svs,,822021577,3459395f6b0cb572a55e45a3040f6dc3,s3://TBD/,dg.4DFC/2eaefda8-9cd3-405e-b731-4d047ea5c07a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DLZOQ,,,0DLUY2_131416.svs_2,0DLUY2_131416.svs,svs,,822021577,3459395f6b0cb572a55e45a3040f6dc3,s3://TBD/,dg.4DFC/2eaefda8-9cd3-405e-b731-4d047ea5c07a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM1JM,,,0DLUYL_160019.svs_1,0DLUYL_160019.svs,svs,,2488946713,c9d99bfd4a752fda70083a8ddad0d4e1,s3://TBD/,dg.4DFC/ef0e1211-2c98-415e-af5b-29e3bb63f8ea,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DM1JY,,,0DLUYL_160019.svs_2,0DLUYL_160019.svs,svs,,2488946713,c9d99bfd4a752fda70083a8ddad0d4e1,s3://TBD/,dg.4DFC/ef0e1211-2c98-415e-af5b-29e3bb63f8ea,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DM1JZ,,,0DLUYM_160253.svs,0DLUYM_160253.svs,svs,,2092637931,d3522aa7d533f422e5b6cd2b51ee9d3a,s3://TBD/,dg.4DFC/a3d3a3dd-7ac3-436d-bddb-90b23b29db3b,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM4OI,,,0DLUYN_160339.svs,0DLUYN_160339.svs,svs,,172646103,f04fafb00f8503a19cba3fa5c5c3c20d,s3://TBD/,dg.4DFC/f072dedf-9349-444c-9439-87e81212c301,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM1JK,,,0DLV0W_143104.svs_1,0DLV0W_143104.svs,svs,,1627051813,505b45e37481bf11bfb6f5d62c6aafbe,s3://TBD/,dg.4DFC/ab14878b-e0e7-4210-b519-e6a014501db3,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,10,,,,,
pathology_file,0DM1JX,,,0DLV0W_143104.svs_2,0DLV0W_143104.svs,svs,,1627051813,505b45e37481bf11bfb6f5d62c6aafbe,s3://TBD/,dg.4DFC/ab14878b-e0e7-4210-b519-e6a014501db3,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,10,,,,,
pathology_file,0DM1JO,,,0DLV5Z_143201.svs_1,0DLV5Z_143201.svs,svs,,383891325,51fa3be328f8a9a267daace0bd2d8207,s3://TBD/,dg.4DFC/277c8293-fe32-4d3c-bfad-bdef8f3b95ae,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,10,,,,,
pathology_file,0DM1K0,,,0DLV5Z_143201.svs_2,0DLV5Z_143201.svs,svs,,383891325,51fa3be328f8a9a267daace0bd2d8207,s3://TBD/,dg.4DFC/277c8293-fe32-4d3c-bfad-bdef8f3b95ae,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,10,,,,,
pathology_file,0DM1KB,,,0DLVU7_162839.svs,0DLVU7_162839.svs,svs,,533482163,21b42a3928a8645161ccca55e0bd3802,s3://TBD/,dg.4DFC/81d9ee49-17e1-419f-ae10-7b3f07d5d54a,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,10,,,,,
pathology_file,0DM1JL,,,0DLVU8_121117.svs_1,0DLVU8_121117.svs,svs,,784703507,da156f7202d9ecd70261ff407168a221,s3://TBD/,dg.4DFC/bb1a6581-b263-416c-bfe3-cbc5a6f40ba7,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DM1K9,,,0DLVU8_121117.svs_2,0DLVU8_121117.svs,svs,,784703507,da156f7202d9ecd70261ff407168a221,s3://TBD/,dg.4DFC/bb1a6581-b263-416c-bfe3-cbc5a6f40ba7,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DM1JP,,,0DLVU9_164630.svs_1,0DLVU9_164630.svs,svs,,394837251,9615784d8213770374b9c55d9acb83eb,s3://TBD/,dg.4DFC/c087465d-949b-40c6-9138-dca8650e8028,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,0,,,,,
pathology_file,0DM1KA,,,0DLVU9_164630.svs_2,0DLVU9_164630.svs,svs,,394837251,9615784d8213770374b9c55d9acb83eb,s3://TBD/,dg.4DFC/c087465d-949b-40c6-9138-dca8650e8028,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,0,,,,,
pathology_file,0DM1JJ,,,0DLWX5_131017.svs_1,0DLWX5_131017.svs,svs,,2013073725,08387e1c8db4b82310da6becadafb658,s3://TBD/,dg.4DFC/d65757cd-c509-4a16-86e7-4c6be65ed987,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DM1K1,,,0DLWX5_131017.svs_2,0DLWX5_131017.svs,svs,,2013073725,08387e1c8db4b82310da6becadafb658,s3://TBD/,dg.4DFC/d65757cd-c509-4a16-86e7-4c6be65ed987,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DM4XJ,,,0DLX3Y_140341.svs_1,0DLX3Y_140341.svs,svs,,1467133945,40aa28b97e2c040cb8fa858e2049a9ea,s3://TBD/,dg.4DFC/e292737e-fc91-469b-bb68-c5ea44636fef,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM4XX,,,0DLX3Y_140341.svs_2,0DLX3Y_140341.svs,svs,,1467133945,40aa28b97e2c040cb8fa858e2049a9ea,s3://TBD/,dg.4DFC/e292737e-fc91-469b-bb68-c5ea44636fef,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM4XK,,,0DLX6Z_145340.svs,0DLX6Z_145340.svs,svs,,860443893,6b75d7e29fd614b1169928066aaa4780,s3://TBD/,dg.4DFC/2f8ee2e7-fa1b-4d9c-9330-3d0e17887490,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,10,,,,,
pathology_file,0DM4XM,,,0DLX70_145206.svs_1,0DLX70_145206.svs,svs,,604718937,529213d3db1f937ad09f5f6c393ae25b,s3://TBD/,dg.4DFC/dec2236e-33e2-4536-9d79-db8081e53da6,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM4Y0,,,0DLX70_145206.svs_2,0DLX70_145206.svs,svs,,604718937,529213d3db1f937ad09f5f6c393ae25b,s3://TBD/,dg.4DFC/dec2236e-33e2-4536-9d79-db8081e53da6,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM4XN,,,0DLX71_145111.svs,0DLX71_145111.svs,svs,,713918451,9145df7f31c5f049e159fd50b63f30c1,s3://TBD/,dg.4DFC/f1b1dd92-f369-4295-b86f-b1f3063c2e5e,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DM4XO,,,0DLX7T_140607.svs,0DLX7T_140607.svs,svs,,2020045365,a6bbf9fece02ad23b687c8c920295ea7,s3://TBD/,dg.4DFC/97713da1-8dcf-40fe-a12a-f2d0efc32063,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM4XL,,,0DLX9C_140140.svs_1,0DLX9C_140140.svs,svs,,2913577741,3b42627317351ba2c3fb4e1ed00436b8,s3://TBD/,dg.4DFC/ad22bb21-5d47-4c6e-afb6-5639b990f46b,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DM4XZ,,,0DLX9C_140140.svs_2,0DLX9C_140140.svs,svs,,2913577741,3b42627317351ba2c3fb4e1ed00436b8,s3://TBD/,dg.4DFC/ad22bb21-5d47-4c6e-afb6-5639b990f46b,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DM4XI,,,0DLXEU_160244.svs_1,0DLXEU_160244.svs,svs,,2326361393,c10f472030de2092fae67bc633e6231c,s3://TBD/,dg.4DFC/a2763917-6dc5-497e-9857-57e11b1e2775,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,60,20,,,,,
pathology_file,0DM4XW,,,0DLXEU_160244.svs_2,0DLXEU_160244.svs,svs,,2326361393,c10f472030de2092fae67bc633e6231c,s3://TBD/,dg.4DFC/a2763917-6dc5-497e-9857-57e11b1e2775,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,60,20,,,,,
pathology_file,0DM4XR,,,0DLXZ8.svs_1,0DLXZ8.svs,svs,,493381733,842aa46d54c96d933c47d15c982dd586,s3://TBD/,dg.4DFC/9dea9a2b-1f03-49d7-b155-51de9f2c043e,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,20,,,,,
pathology_file,0DM4XU,,,0DLXZ8.svs_2,0DLXZ8.svs,svs,,493381733,842aa46d54c96d933c47d15c982dd586,s3://TBD/,dg.4DFC/9dea9a2b-1f03-49d7-b155-51de9f2c043e,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,20,,,,,
pathology_file,0DM4XS,,,0DLXZ9_090146.svs_1,0DLXZ9_090146.svs,svs,,342013029,7a6ab0e0fba236700d692b4706f11408,s3://TBD/,dg.4DFC/623c6c23-913d-46c6-a9b0-0f0528241f28,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DM4XV,,,0DLXZ9_090146.svs_2,0DLXZ9_090146.svs,svs,,342013029,7a6ab0e0fba236700d692b4706f11408,s3://TBD/,dg.4DFC/623c6c23-913d-46c6-a9b0-0f0528241f28,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DM69O,,,0DLXZA_090234.svs_1,0DLXZA_090234.svs,svs,,279252673,134b1b5c7025333e2112e7c5e98aa809,s3://TBD/,dg.4DFC/3d9e90c2-1747-4af6-a55e-fd4284b50d79,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,10,,,,,
pathology_file,0DM6A0,,,0DLXZA_090234.svs_2,0DLXZA_090234.svs,svs,,279252673,134b1b5c7025333e2112e7c5e98aa809,s3://TBD/,dg.4DFC/3d9e90c2-1747-4af6-a55e-fd4284b50d79,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,10,,,,,
pathology_file,0DM69P,,,0DLZ8R_143938.svs_1,0DLZ8R_143938.svs,svs,,1949277091,48a736c4978a780f72bac31400024f20,s3://TBD/,dg.4DFC/73edc96d-fe3f-4612-ba40-54b2b49e03cd,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,10,,,,,
pathology_file,0DM69Z,,,0DLZ8R_143938.svs_2,0DLZ8R_143938.svs,svs,,1949277091,48a736c4978a780f72bac31400024f20,s3://TBD/,dg.4DFC/73edc96d-fe3f-4612-ba40-54b2b49e03cd,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,10,,,,,
pathology_file,0DMGHA,,,0DM0ZS_144111.svs,0DM0ZS_144111.svs,svs,,232551759,0dd8ecdd289d8d349f4f196cb84028dd,s3://TBD/,dg.4DFC/2ec8709c-d110-412b-bfcc-fa56fc939bad,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,0,,,,,
pathology_file,0DM69N,,,0DM16A_125211.svs_1,0DM16A_125211.svs,svs,,1554843651,f0b8c7fb9154f6e2b8ca00b37c7c4354,s3://TBD/,dg.4DFC/42dba8c7-b330-4039-b8d8-208447eb357e,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM69Y,,,0DM16A_125211.svs_2,0DM16A_125211.svs,svs,,1554843651,f0b8c7fb9154f6e2b8ca00b37c7c4354,s3://TBD/,dg.4DFC/42dba8c7-b330-4039-b8d8-208447eb357e,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM8UA,,,0DM198_144224.svs_1,0DM198_144224.svs,svs,,547353301,ee06c65c197c46b96bd5d4acbf5ea152,s3://TBD/,dg.4DFC/e55245d4-9598-4047-8ed7-7c4738f605c0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM8VU,,,0DM198_144224.svs_2,0DM198_144224.svs,svs,,547353301,ee06c65c197c46b96bd5d4acbf5ea152,s3://TBD/,dg.4DFC/e55245d4-9598-4047-8ed7-7c4738f605c0,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM8UE,,,0DM19Z_144310.svs_1,0DM19Z_144310.svs,svs,,201342749,5e5baf845db16932a49eee67dd3ea411,s3://TBD/,dg.4DFC/cff20dee-6b4d-41d7-80fa-e5606b948731,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM8VZ,,,0DM19Z_144310.svs_2,0DM19Z_144310.svs,svs,,201342749,5e5baf845db16932a49eee67dd3ea411,s3://TBD/,dg.4DFC/cff20dee-6b4d-41d7-80fa-e5606b948731,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DM8VY,,,0DM1T1_110419.svs_1,0DM1T1_110419.svs,svs,,370162505,4739aeee9cc8c4bb0fc8ef42786d498d,s3://TBD/,dg.4DFC/9fed70e6-1086-4e86-bc9e-990fbc6d4994,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DM8W2,,,0DM1T1_110419.svs_2,0DM1T1_110419.svs,svs,,370162505,4739aeee9cc8c4bb0fc8ef42786d498d,s3://TBD/,dg.4DFC/9fed70e6-1086-4e86-bc9e-990fbc6d4994,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DM8W0,,,0DM1T2_103323.svs_1,0DM1T2_103323.svs,svs,,1355524603,4f8a05cbf9142085f04b7e44965e0f74,s3://TBD/,dg.4DFC/49f01956-25a2-4578-a8a0-0db0759f7265,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,20,,,,,
pathology_file,0DM8W3,,,0DM1T2_103323.svs_2,0DM1T2_103323.svs,svs,,1355524603,4f8a05cbf9142085f04b7e44965e0f74,s3://TBD/,dg.4DFC/49f01956-25a2-4578-a8a0-0db0759f7265,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,80,20,,,,,
pathology_file,0DM8UD,,,0DM45R_120912.svs_1,0DM45R_120912.svs,svs,,3036553695,a05423609672e5c4193549f0039f81f3,s3://TBD/,dg.4DFC/0ee7b0eb-b87a-43a0-9437-ec0392fa6a41,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,20,,,,,
pathology_file,0DM8VX,,,0DM45R_120912.svs_2,0DM45R_120912.svs,svs,,3036553695,a05423609672e5c4193549f0039f81f3,s3://TBD/,dg.4DFC/0ee7b0eb-b87a-43a0-9437-ec0392fa6a41,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,20,,,,,
pathology_file,0DM8UF,,,0DM490_121100.svs_1,0DM490_121100.svs,svs,,1339650885,2041d21dccb260bc5e91514b162a8bf2,s3://TBD/,dg.4DFC/09f57efa-3d02-4215-b407-000d2d5c8ea9,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM8W1,,,0DM490_121100.svs_2,0DM490_121100.svs,svs,,1339650885,2041d21dccb260bc5e91514b162a8bf2,s3://TBD/,dg.4DFC/09f57efa-3d02-4215-b407-000d2d5c8ea9,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM8UC,,,0DM4A3_121320.svs_1,0DM4A3_121320.svs,svs,,2631775213,74871c8463a6a61453f1aae7c0e6db92,s3://TBD/,dg.4DFC/23e56f3a-d267-4429-899b-51062af05011,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM8VW,,,0DM4A3_121320.svs_2,0DM4A3_121320.svs,svs,,2631775213,74871c8463a6a61453f1aae7c0e6db92,s3://TBD/,dg.4DFC/23e56f3a-d267-4429-899b-51062af05011,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,10,,,,,
pathology_file,0DM8UB,,,0DM4B8_140513.svs_1,0DM4B8_140513.svs,svs,,786452933,ea96bea3f5526f136ad971397a0d6960,s3://TBD/,dg.4DFC/fdc689b7-8637-47ce-a8c7-11c0391e0f17,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DM8VV,,,0DM4B8_140513.svs_2,0DM4B8_140513.svs,svs,,786452933,ea96bea3f5526f136ad971397a0d6960,s3://TBD/,dg.4DFC/fdc689b7-8637-47ce-a8c7-11c0391e0f17,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DMBM0,,,0DM4P8_153840.svs_1,0DM4P8_153840.svs,svs,,364108073,572874e713c6ebfeb2031b5af341bd39,s3://TBD/,dg.4DFC/973a20b6-cc64-4416-879f-5f197561784e,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DMBM9,,,0DM4P8_153840.svs_2,0DM4P8_153840.svs,svs,,364108073,572874e713c6ebfeb2031b5af341bd39,s3://TBD/,dg.4DFC/973a20b6-cc64-4416-879f-5f197561784e,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DMBM2,,,0DM4P9_153941.svs_1,0DM4P9_153941.svs,svs,,326493981,66602d463f632e6734c26048db8ef81d,s3://TBD/,dg.4DFC/0cb408b7-5b9d-484d-8b4a-0a4cb1591571,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DMBMA,,,0DM4P9_153941.svs_2,0DM4P9_153941.svs,svs,,326493981,66602d463f632e6734c26048db8ef81d,s3://TBD/,dg.4DFC/0cb408b7-5b9d-484d-8b4a-0a4cb1591571,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DMBM4,,,0DM4PA_154041.svs_1,0DM4PA_154041.svs,svs,,452299643,6155cac73be0ee6adf6f1284285741ec,s3://TBD/,dg.4DFC/7b302772-c407-47c4-afc5-4f4f5ecbad70,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,60,10,,,,,
pathology_file,0DMBMC,,,0DM4PA_154041.svs_2,0DM4PA_154041.svs,svs,,452299643,6155cac73be0ee6adf6f1284285741ec,s3://TBD/,dg.4DFC/7b302772-c407-47c4-afc5-4f4f5ecbad70,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,60,10,,,,,
pathology_file,0DMUXY,,,0DM5O4_113723.svs_1,0DM5O4_113723.svs,svs,,307098545,4a497fabf59d5b2fa76a582e2b49cddf,s3://TBD/,dg.4DFC/f38c8dfb-7c79-4e8f-b01a-8bca141c4364,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DMUZ6,,,0DM5O4_113723.svs_2,0DM5O4_113723.svs,svs,,307098545,4a497fabf59d5b2fa76a582e2b49cddf,s3://TBD/,dg.4DFC/f38c8dfb-7c79-4e8f-b01a-8bca141c4364,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DMBM1,,,0DM5TN_113635.svs_1,0DM5TN_113635.svs,svs,,1172249379,21f6410f797212831c231e2078132184,s3://TBD/,dg.4DFC/32547bbe-f400-43ae-92bb-013827966ede,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DMBM7,,,0DM5TN_113635.svs_2,0DM5TN_113635.svs,svs,,1172249379,21f6410f797212831c231e2078132184,s3://TBD/,dg.4DFC/32547bbe-f400-43ae-92bb-013827966ede,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,0,,,,,
pathology_file,0DMBM3,,,0DM6A5_145507.svs_1,0DM6A5_145507.svs,svs,,375268459,45837d674da938c67548ed03d0e2ec9b,s3://TBD/,dg.4DFC/3aca1ec0-83ab-4e84-9814-e7dc17185068,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DMBMB,,,0DM6A5_145507.svs_2,0DM6A5_145507.svs,svs,,375268459,45837d674da938c67548ed03d0e2ec9b,s3://TBD/,dg.4DFC/3aca1ec0-83ab-4e84-9814-e7dc17185068,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,10,,,,,
pathology_file,0DMBM5,,,0DM6A6_145619.svs_1,0DM6A6_145619.svs,svs,,416969881,858688d72e00aa452c26fb289f18428f,s3://TBD/,dg.4DFC/727b3ae4-162e-41df-bf2e-ab41bef4b7c7,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,60,0,,,,,
pathology_file,0DMBMD,,,0DM6A6_145619.svs_2,0DM6A6_145619.svs,svs,,416969881,858688d72e00aa452c26fb289f18428f,s3://TBD/,dg.4DFC/727b3ae4-162e-41df-bf2e-ab41bef4b7c7,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,60,0,,,,,
pathology_file,0DMETY,,,0DM8G3_150725.svs_1,0DM8G3_150725.svs,svs,,1394155553,2dbd964d330057191e3f53730fe392c0,s3://TBD/,dg.4DFC/c0406313-d2d1-4b11-80a3-c790d35ec57b,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DMEUB,,,0DM8G3_150725.svs_2,0DM8G3_150725.svs,svs,,1394155553,2dbd964d330057191e3f53730fe392c0,s3://TBD/,dg.4DFC/c0406313-d2d1-4b11-80a3-c790d35ec57b,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DMEUA,,,0DM8G9_125416.svs,0DM8G9_125416.svs,svs,,838960357,e65c2d571fb59e4ff516e2810cea520a,s3://TBD/,dg.4DFC/9bd63c30-6a69-40e8-8999-7b6334096112,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,60,0,,,,,
pathology_file,0DMETW,,,0DM8RY_143814.svs,0DM8RY_143814.svs,svs,,190314497,5ec68f3b4a4e473878f1a27cf76c81f6,s3://TBD/,dg.4DFC/3c75b1fc-da2e-41e1-9f0f-76cf35d071f5,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,0,,,,,
pathology_file,0DMGHB,,,0DM8W5_144124.svs,0DM8W5_144124.svs,svs,,568837275,e3f14ad65d1a56153064bb7b2747d7f0,s3://TBD/,dg.4DFC/5a269b43-4c71-42b9-b67f-438517e5fdff,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,70,0,,,,,
pathology_file,0DMKB3,,,0DM8XX_144013.svs_1,0DM8XX_144013.svs,svs,,2075996285,344638387c0a0e99445be51d767c1e19,s3://TBD/,dg.4DFC/01fb64cd-f425-48d4-857a-3b2a9a77306a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DMKB4,,,0DM8XX_144013.svs_2,0DM8XX_144013.svs,svs,,2075996285,344638387c0a0e99445be51d767c1e19,s3://TBD/,dg.4DFC/01fb64cd-f425-48d4-857a-3b2a9a77306a,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,80,20,,,,,
pathology_file,0DMETZ,,,0DMAA1_094951.svs_1,0DMAA1_094951.svs,svs,,380320989,6efe8c3f6b00a5db08303bf2033b8418,s3://TBD/,dg.4DFC/d8633b02-48e6-4898-9d2d-a300120bf19d,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,0,,,,,
pathology_file,0DMEUH,,,0DMAA1_094951.svs_2,0DMAA1_094951.svs,svs,,380320989,6efe8c3f6b00a5db08303bf2033b8418,s3://TBD/,dg.4DFC/d8633b02-48e6-4898-9d2d-a300120bf19d,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,90,0,,,,,
pathology_file,0DMEU0,,,0DMAA2_095102.svs_1,0DMAA2_095102.svs,svs,,430258567,34b1800f262ab45e61f69d5cc3643700,s3://TBD/,dg.4DFC/0839e756-870c-49cc-a17d-92eb01bd56f8,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DMEUI,,,0DMAA2_095102.svs_2,0DMAA2_095102.svs,svs,,430258567,34b1800f262ab45e61f69d5cc3643700,s3://TBD/,dg.4DFC/0839e756-870c-49cc-a17d-92eb01bd56f8,Slide Microscopy,CC by 4.0,40X,OCT,H&E,manual,100,0,,,,,
pathology_file,0DMIO1,,,0DMBHV_151820.svs_1,0DMBHV_151820.svs,svs,,1398590417,c0e815b115904c9d0f2d70968f49fbe3,s3://TBD/,dg.4DFC/7c2f16db-a345-4c63-a05f-7cd69ed0d0aa,Slide Microscopy,CC by 4.0,40X,Formalin fixed paraffin embedded (FFPE),H&E,manual,90,20,,,,,
